work_id,demo_anonymous_id,sanction_date,completion_date,work_status,days_since_sanction,delay_type,delay_score,delay_flag,delay_explanation
WS/MP18116/2025-2026/192298,ND-WRK-0431,2025-04-11,2026-04-02,Physical Inspection,356,completed_duration,0,False,Recorded completion occurred 356 days after sanction.
WS/MP18116/2025-2026/186719,ND-WRK-0422,2026-02-02,,Vendor Identification,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Vendor Identification.
WS/MP687/2025-2026/182099,ND-WRK-2346,2026-11-02,,Physical Inspection,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Physical Inspection.
WS/MP18115/2026-2027/278506,ND-WRK-0414,2026-10-07,,Sanction,-29,open_work_age,0,False,No completion date is present and the work has been on record for -29 days since sanction. Current workflow status: Sanction.
WS/MP675/2025-2026/257406,ND-WRK-2216,2026-02-03,,Work partially Completed,217,open_work_age,0,False,No completion date is present and the work has been on record for 217 days since sanction. Current workflow status: Work partially Completed.
WS/MP18115/2026-2027/268142,ND-WRK-0410,2026-02-04,,Sanction,216,open_work_age,0,False,No completion date is present and the work has been on record for 216 days since sanction. Current workflow status: Sanction.
WS/MP18115/2026-2027/186725,ND-WRK-0409,2026-03-04,,Sanction,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Sanction.
WS/MP18116/2025-2026/228144,ND-WRK-0465,2026-10-02,,Physical Inspection,-24,open_work_age,0,False,No completion date is present and the work has been on record for -24 days since sanction. Current workflow status: Physical Inspection.
WS/MP18116/2025-2026/224081,ND-WRK-0463,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP18112/2025-2026/178905,ND-WRK-0186,2026-12-03,,Work Completed,-86,open_work_age,0,False,No completion date is present and the work has been on record for -86 days since sanction. Current workflow status: Work Completed.
WS/MP18116/2025-2026/224075,ND-WRK-0462,2026-03-02,,Sanction,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Sanction.
WS/MP18116/2025-2026/224073,ND-WRK-0461,2026-02-02,,Work partially Completed,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/221636,ND-WRK-0458,2026-02-02,,Vendor Identification,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Vendor Identification.
WS/MP18111/2026-2027/276690,ND-WRK-0146,2026-03-09,,Work partially Completed,183,open_work_age,0,False,No completion date is present and the work has been on record for 183 days since sanction. Current workflow status: Work partially Completed.
WS/MP18111/2026-2027/194807,ND-WRK-0118,2026-12-06,,Physical Inspection,-89,open_work_age,0,False,No completion date is present and the work has been on record for -89 days since sanction. Current workflow status: Physical Inspection.
WS/MP18111/2026-2027/188362,ND-WRK-0112,2026-03-04,,Work partially Completed,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/220956,ND-WRK-0456,2026-02-02,,Work partially Completed,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Work partially Completed.
WS/MP18111/2025-2026/194805,ND-WRK-0104,2025-04-12,2025-04-12,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP681/2024-2025/143974,ND-WRK-2240,2024-11-10,2025-07-07,Physical Inspection,239,completed_duration,0,False,Recorded completion occurred 239 days after sanction.
WS/MP18116/2025-2026/220954,ND-WRK-0455,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP18112/2025-2026/205148,ND-WRK-0228,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP681/2026-2027/257816,ND-WRK-2279,2026-04-08,,Work partially Completed,153,open_work_age,0,False,No completion date is present and the work has been on record for 153 days since sanction. Current workflow status: Work partially Completed.
WS/MP681/2026-2027/251036,ND-WRK-2278,2026-04-08,,Sanction,153,open_work_age,0,False,No completion date is present and the work has been on record for 153 days since sanction. Current workflow status: Sanction.
WS/MP18116/2025-2026/220951,ND-WRK-0454,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/220950,ND-WRK-0453,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/220949,ND-WRK-0452,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP681/2025-2026/143978,ND-WRK-2261,2025-12-09,2026-03-01,Physical Inspection,82,completed_duration,0,False,Recorded completion occurred 82 days after sanction.
WS/MP18116/2025-2026/220948,ND-WRK-0451,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP681/2024-2025/158411,ND-WRK-2254,2025-06-02,2026-04-05,Work Completed,307,completed_duration,0,False,Recorded completion occurred 307 days after sanction.
WS/MP18116/2025-2026/213831,ND-WRK-0450,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/213608,ND-WRK-0449,2026-03-02,,Sanction,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Sanction.
WS/MP681/2024-2025/143981,ND-WRK-2245,2024-11-10,2025-04-05,Physical Inspection,146,completed_duration,0,False,Recorded completion occurred 146 days after sanction.
WS/MP681/2024-2025/143980,ND-WRK-2244,2024-09-10,2025-07-05,Physical Inspection,298,completed_duration,0,False,Recorded completion occurred 298 days after sanction.
WS/MP681/2024-2025/143979,ND-WRK-2243,2024-09-10,2025-07-07,Physical Inspection,300,completed_duration,0,False,Recorded completion occurred 300 days after sanction.
WS/MP18116/2025-2026/213256,ND-WRK-0448,2026-03-02,,Sanction,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Sanction.
WS/MP18116/2025-2026/213032,ND-WRK-0447,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/210941,ND-WRK-0443,2026-10-02,,Sanction,-24,open_work_age,0,False,No completion date is present and the work has been on record for -24 days since sanction. Current workflow status: Sanction.
WS/MP685/2025-2026/196310,ND-WRK-2310,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP685/2025-2026/196308,ND-WRK-2309,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP685/2025-2026/196307,ND-WRK-2308,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP685/2025-2026/196305,ND-WRK-2307,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP685/2025-2026/196303,ND-WRK-2306,2025-10-10,2025-11-10,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP685/2025-2026/196302,ND-WRK-2305,2025-10-10,2025-11-10,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP685/2025-2026/196301,ND-WRK-2304,2025-10-10,2025-11-10,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP685/2025-2026/196299,ND-WRK-2303,2025-10-10,2025-11-10,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP685/2025-2026/196297,ND-WRK-2302,2025-10-10,2025-11-10,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP685/2025-2026/196296,ND-WRK-2301,2025-10-10,2025-11-10,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP685/2025-2026/194555,ND-WRK-2300,2026-09-02,2026-11-02,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP685/2025-2026/194549,ND-WRK-2299,2026-09-02,2026-11-02,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP685/2025-2026/194548,ND-WRK-2298,2026-09-02,2026-11-02,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP18116/2025-2026/240280,ND-WRK-0487,2026-10-02,,Physical Inspection,-24,open_work_age,0,False,No completion date is present and the work has been on record for -24 days since sanction. Current workflow status: Physical Inspection.
WS/MP18116/2025-2026/236540,ND-WRK-0486,2026-02-02,,Work partially Completed,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Work partially Completed.
WS/MP681/2026-2027/257825,ND-WRK-2280,2026-04-08,,Sanction,153,open_work_age,0,False,No completion date is present and the work has been on record for 153 days since sanction. Current workflow status: Sanction.
WS/MP18116/2025-2026/236537,ND-WRK-0485,2026-02-02,,Work partially Completed,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/235835,ND-WRK-0484,2026-02-02,,Sanction,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Sanction.
WS/MP18116/2025-2026/235817,ND-WRK-0480,2026-02-02,,Sanction,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Sanction.
,ND-WRK-4801,2026-07-01,,Sanction,69,open_work_age,0,False,No completion date is present and the work has been on record for 69 days since sanction. Current workflow status: Sanction.
WS/MP692/2026-2027/250950,ND-WRK-2428,2026-01-09,,Physical Inspection,242,open_work_age,0,False,No completion date is present and the work has been on record for 242 days since sanction. Current workflow status: Physical Inspection.
WS/MP692/2026-2027/250945,ND-WRK-2427,2026-06-07,,Physical Inspection,93,open_work_age,0,False,No completion date is present and the work has been on record for 93 days since sanction. Current workflow status: Physical Inspection.
WS/MP692/2026-2027/185156,ND-WRK-2422,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
